Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,650 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1531.880625,100%
345.807512991978,1589.22375,0%
346.023924626503,2921.222625,100%
346.240324901463,3609.74971875,95.867768595042%
346.456713814747,4246.668,36.3636363636356%
346.673091364243,4810.269,60.5504587155946%
346.889457547838,4763.16571875,9.61538461538921%
347.10581236342,4732.4461875,0%
347.322155808879,4610.38725,0%
347.5384878821,4580.8965,0%
347.754808580973,4633.3245,0%
347.971117903386,4657.0809375,100%
348.187415847227,4594.0035,100%
348.403702410383,4605.06253125,0%
348.619977590742,4542.3946875,0%
348.836241386194,4535.8411875,0%
349.052493794625,4602.60496875,0%
349.268734813924,4584.9924375,0%
349.484964441978,4655.85215625,0%
349.701182676677,4746.372375,100%
349.917389515907,4775.45353125,0%
350.133584957557,4700.497875,100%
350.349768999515,4725.48309375,100%
350.565941639668,4779.9590625,0%
350.782102875906,4793.0660625,38.2550335570478%
350.998252706115,4807.8114375,100%
351.214391128184,4760.70815625,98.314606741572%
351.430518140002,4734.90375,98.4848484848481%
351.646633739455,4666.50159375,80.4878048780489%
351.862737924432,4940.11021875,6.17283950617308%
352.078830692821,4897.102875,0%
352.29491204251,5051.9293125,0%
352.510981971387,5185.86646875,0%
352.72704047734,5163.74840625,0%
352.943087558258,4814.77453125,0%
353.159123212027,4838.53096875,0%
353.375147436536,4890.549375,0.751879699249175%
353.591160229674,4819.2800625,53.3980582524276%
353.807161589328,4841.80771875,35.0000000000014%
354.023151513386,4939.29103125,0%
354.239129999736,5026.5345,0%
354.455097046266,4883.58628125,100%
354.671052650865,4853.27634375,100%
354.886996811419,4805.76346875,100%
355.102929525818,4758.25059375,0%
355.31885079195,4677.97021875,78.2608695652156%
355.534760607701,4643.56434375,100%
355.750658970961,4672.23590625,0%
355.966545879618,4787.74134375,50.6849315068472%
356.182421331558,4847.54203125,100%
356.398285324671,4847.951625,100%
356.614137856845,4870.0696875,0%
356.829978925967,4906.1139375,0%
357.045808529925,4797.9811875,0%
357.261626666608,4739.40928125,0%
357.477433333903,4777.91109375,2.23463687150652%
357.693228529699,4800.43875,0%
357.909012251883,4731.21740625,0%
358.124784498344,4785.693375,0%
358.34054526697,4839.35015625,0%
358.556294555648,4766.032875,0%
358.772032362267,4813.13615625,0%
358.987758684714,4748.8299375,0%
359.203473520878,4824.60478125,9.78260869565131%
359.419176868647,4827.06234375,19.1428571428571%
359.634868725908,4819.68965625,16.6666666666673%
359.85054909055,4802.077125,5.59999999999972%
360.066217960461,4939.700625,24.3346007604568%
360.281875333528,4870.0696875,0%
360.497521207641,4839.35015625,0%
360.713155580686,4909.80028125,0%
360.928778450552,4932.3279375,100%
361.144389815127,4900.78921875,0%
361.359989672298,4969.191375,51.6666666666653%
361.575578019955,4962.22828125,50.4854368932046%
361.791154855984,4958.13234375,100%
362.006720178275,4865.97375,0%
362.222273984714,4891.77815625,0%
362.43781627319,4820.9184375,12.0689655172427%
362.653347041591,4807.8114375,48.0349344978163%
362.868866287805,4837.71178125,30.8411214953278%
363.084374009721,4842.62690625,0%
363.299870205225,4813.54575,0%
363.515354872206,4772.99596875,0%
363.730828008553,4781.18784375,100%
363.946289612152,4759.479375,0%
364.161739680893,4853.27634375,0%
364.377178212662,4812.7265625,0%
364.592605205349,4863.92578125,0%
364.808020656841,4893.826125,0%
365.023424565027,4827.06234375,0%
365.238816927793,4808.22103125,0%
365.454197743029,4925.7744375,0%
365.669567008622,4886.86303125,0%
365.88492472246,4894.23571875,14.6739130434781%
366.100270882432,4915.9441875,27.3684210526302%
366.315605486425,4953.21721875,58.7912087912088%
366.530928532327,4867.20253125,70.2531645569614%
366.746240018027,4893.0069375,100%
366.961539941412,4819.68965625,100%
367.17682830037,4831.97746875,100%
367.39210509279,4714.01446875,100%
367.607370316559,4713.604875,100%
367.822623969566,4714.83365625,0%
368.037866049698,4820.50884375,0%
368.253096554844,4847.54203125,0%
368.468315482891,4835.6638125,0%
368.683522831728,4892.18775,0%
368.898718599242,4872.11765625,0%
369.113902783322,4798.39078125,0%
369.329075381855,4806.99225,0%
369.544236392731,4813.13615625,0%
369.759385813835,4772.17678125,0%
369.974523643058,4762.756125,2.50000000000153%
370.189649878286,4732.4461875,24.2990654205629%
370.404764517408,4752.925875,26.3157894736838%
370.619867558311,4753.7450625,3.64963503649808%
370.834958998885,4732.03659375,20.6185567010309%
371.050038837016,4817.23209375,2.61780104712055%
371.265107070593,4884.8150625,0%
371.480163697503,4811.49778125,0%
371.695208715636,4781.18784375,0%
371.910242122878,4750.05871875,0%
372.125263917118,4702.9554375,0%
372.340274096245,4663.6344375,0%
372.555272658145,4650.11784375,0%
372.770259600706,4643.9739375,12.8%
372.985234921818,4664.04403125,36.6047745358092%
373.200198619368,4642.74515625,45.6410256410262%
373.415150691244,4591.5459375,37.6306620209062%
373.630091135334,4595.23228125,29.6928327645054%
373.845019949526,4680.0181875,21.8978102189777%
374.059937131708,4689.02925,34.2696629213488%
374.274842679768,4712.7856875,0%
374.489736591594,4766.032875,0%
374.704618865074,4822.96640625,0%
374.919489498096,4778.3206875,7.00934579439293%
375.134348488549,4716.47203125,0%
375.349195834319,4729.57903125,1.74672489083016%
375.564031533296,4788.1509375,7.38636363636379%
375.778855583367,4725.8926875,0%
375.993667982421,4840.16934375,100%
376.208468728344,4879.08075,6.25000000000017%
376.423257819026,4898.33165625,54.166666666666%
376.638035252354,4896.69328125,9.21985815602712%
376.852801026216,4912.25784375,45.3271028037376%
377.067555138501,4816.8225,41.5094339622643%
377.282297587096,4891.77815625,50.4545454545461%
377.49702836989,4857.781875,40.6417112299455%
377.711747484769,4751.69709375,82.5242718446587%
377.926454929624,4807.40184375,41.8439716312061%
378.14115070234,4926.593625,69.9421965317913%
378.355834800808,4900.379625,57.2222222222206%
378.570507222913,4977.79284375,54.6296296296279%
378.785167966545,4999.09171875,0%
378.999817029592,4933.9663125,34.8837209302324%
379.214454409941,4858.19146875,0%
379.429080105481,4821.32803125,0%
379.643694114099,4786.92215625,6.66666666666774%
379.858296433684,4952.39803125,0%
380.072887062124,4952.807625,0%
380.287465997306,4929.870375,0%
380.502033237118,4938.06225,0%
380.71658877945,4847.1324375,0%
380.931132622188,4707.46096875,0%
381.145664763221,4732.03659375,0%
381.360185200437,4737.77090625,0%
381.574693931723,4849.99959375,2.1052631578953%
381.789190954968,4910.209875,0%
382.00367626806,4856.1435,25.5813953488372%
382.218149868887,4880.30953125,34.2679127725858%
382.432611755336,4884.8150625,51.2121212121209%
382.647061925297,4750.05871875,45.2459016393442%
382.861500376656,4734.90375,72.7272727272725%
383.075927107303,4822.96640625,74.6835443037974%
383.290342115124,4764.80409375,42.9687500000006%
383.504745398008,4815.184125,8.82352941176612%
383.719136953843,4806.99225,28.3236994219657%
383.933516780517,4789.37971875,17.2995780590723%
384.147884875918,4730.8078125,8.33333333333267%
384.362241237934,4782.416625,9.15032679738597%
384.576585864453,4788.1509375,17.4342105263165%
384.790918753363,4791.83728125,0%
385.005239902552,4737.3613125,0%
385.219549309909,4899.97003125,14.5833333333329%
385.43384697332,4875.39440625,32.6797385620906%
385.648132890675,4796.75240625,46.3636363636374%
385.86240705986,4940.11021875,58.5227272727277%
386.076669478765,5001.1396875,81.6831683168316%
386.290920145277,4897.102875,100%
386.505159057285,4902.42759375,57.0093457943929%
386.719386212675,4897.51246875,46.8965517241382%
386.933601609337,4782.00703125,45.0980392156866%
387.147805245158,4838.9405625,46.1847389558229%
387.361997118027,4802.8963125,17.5000000000004%
387.576177225831,4836.483,29.8561151079126%
387.790345566458,4800.02915625,17.3202614379084%
388.004502137796,4789.7893125,12.9999999999995%
388.218646937734,4685.34290625,0%
388.432779964159,4770.1288125,23.0769230769231%
388.64690121496,4741.86684375,20.1834862385316%
388.861010688024,4797.9811875,29.3814432989686%
389.07510838124,4818.460875,37.56906077348%
389.289194292495,4820.09925,14.1361256544501%
389.503268419677,4747.1915625,7.86516853932675%
389.717330760675,4776.27271875,1.95312500000098%
389.931381313377,4787.33175,0%
390.14542007567,4786.10296875,0%
390.359447045443,4935.6046875,0%
390.573462220584,4948.30209375,0%
390.78746559898,4919.2209375,0%
391.001457178519,4827.4719375,0%
391.215436957091,4829.9295,12.7167630057813%
391.429404932582,4716.47203125,19.4736842105265%
391.64336110288,4629.63815625,37.7551020408155%
391.857305465875,4589.088375,0%
392.071238019453,4626.36140625,9.90099009900844%
392.285158761503,4586.6308125,14.2857142857123%
392.499067689913,4601.3761875,33.6956521739127%
392.71296480257,4637.01084375,24.9999999999997%
392.926850097364,4677.97021875,68.1481481481469%
393.140723572181,4695.17315625,100%
393.35458522491,4728.35025,100%
393.568435053439,4756.61221875,52.1739130434797%
393.782273055656,4813.54575,0%
393.996099229449,4811.907375,0%
394.209913572706,4859.82984375,0%
394.423716083314,4942.56778125,16.6089965397932%
394.637506759163,4944.61575,31.5457413249208%
