Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,600 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1495.0171875,100%
345.807512991978,1560.5521875,0%
346.023924626503,2890.9126875,100%
346.240324901463,3563.05603125,100%
346.456713814747,4188.91528125,100%
346.673091364243,4732.03659375,100%
346.889457547838,4697.63071875,0%
347.10581236342,4669.77834375,0%
347.322155808879,4554.6825,2.67857142857311%
347.5384878821,4532.97403125,0%
347.754808580973,4570.65665625,0%
347.971117903386,4601.78578125,0%
348.187415847227,4549.767375,0%
348.403702410383,4566.56071875,0%
348.619977590742,4513.31353125,0%
348.836241386194,4540.7563125,100%
349.052493794625,4598.50903125,100%
349.268734813924,4572.704625,99.4736842105268%
349.484964441978,4675.51265625,100%
349.701182676677,4750.05871875,100%
349.917389515907,4767.67125,100%
350.133584957557,4686.16209375,100%
350.349768999515,4695.99234375,100%
350.565941639668,4714.4240625,100%
350.782102875906,4735.7229375,0%
350.998252706115,4751.69709375,0%
351.214391128184,4720.56796875,0%
351.430518140002,4705.413,0%
351.646633739455,4660.76728125,100%
351.862737924432,4935.19509375,100%
352.078830692821,4889.32059375,100%
352.29491204251,5032.2688125,100%
352.510981971387,5162.11003125,100%
352.72704047734,5139.17278125,100%
352.943087558258,4797.9811875,100%
353.159123212027,4820.9184375,100%
353.375147436536,4839.75975,100%
353.591160229674,4759.88896875,100%
353.807161589328,4761.9369375,74.5901639344266%
354.023151513386,4867.20253125,83.3333333333332%
354.239129999736,4958.95153125,100%
354.455097046266,4851.63796875,99.6563573883149%
354.671052650865,4832.3870625,100%
354.886996811419,4793.47565625,100%
355.102929525818,4748.42034375,100%
355.31885079195,4647.66028125,100%
355.534760607701,4621.855875,100%
355.750658970961,4661.58646875,100%
355.966545879618,4767.26165625,100%
356.182421331558,4811.49778125,100%
356.398285324671,4829.1103125,100%
356.614137856845,4847.54203125,100%
356.829978925967,4859.42025,99.2307692307699%
357.045808529925,4752.51628125,64.1350210970463%
357.261626666608,4660.76728125,39.4849785407728%
357.477433333903,4723.435125,54.0425531914893%
357.693228529699,4770.1288125,100%
357.909012251883,4713.604875,100%
358.124784498344,4776.6823125,100%
358.34054526697,4881.94790625,100%
358.556294555648,4774.22475,77.0072992700727%
358.772032362267,4824.1951875,53.1353135313527%
358.987758684714,4768.08084375,55.4098360655732%
359.203473520878,4822.96640625,65.3614457831327%
359.419176868647,4802.8963125,64.5348837209298%
359.634868725908,4798.39078125,54.3604651162793%
359.85054909055,4762.34653125,50.6369426751591%
360.066217960461,4872.52725,29.5532646048108%
360.281875333528,4808.630625,35.3697749196139%
360.497521207641,4776.27271875,48.2352941176477%
360.713155580686,4840.98853125,82.1621621621613%
360.928778450552,4847.54203125,100%
361.144389815127,4834.43503125,100%
361.359989672298,4938.47184375,100%
361.575578019955,4953.6268125,100%
361.791154855984,4954.03640625,100%
362.006720178275,4887.68221875,86.8852459016394%
362.222273984714,4909.3906875,100%
362.43781627319,4820.50884375,82.1114369501466%
362.653347041591,4794.7044375,85.9813084112148%
362.868866287805,4820.50884375,89.6666666666671%
363.084374009721,4809.04021875,87.2274143302184%
363.299870205225,4802.48671875,100%
363.515354872206,4765.62328125,100%
363.730828008553,4762.34653125,100%
363.946289612152,4745.96278125,100%
364.161739680893,4848.36121875,100%
364.377178212662,4812.31696875,100%
364.592605205349,4857.37228125,93.5222672064777%
364.808020656841,4902.018,88.59649122807%
365.023424565027,4829.9295,95.0310559006212%
365.238816927793,4811.907375,100%
365.454197743029,4917.5825625,100%
365.669567008622,4895.05490625,100%
365.88492472246,4897.102875,0%
366.100270882432,4906.1139375,0%
366.315605486425,4923.316875,100%
366.530928532327,4808.630625,100%
366.746240018027,4812.7265625,100%
366.961539941412,4727.5310625,100%
367.17682830037,4760.2985625,100%
367.39210509279,4646.84109375,67.326732673266%
367.607370316559,4662.81525,79.8882681564239%
367.822623969566,4668.5495625,50.9615384615387%
368.037866049698,4790.6085,54.4910179640708%
368.253096554844,4816.41290625,60.8974358974346%
368.468315482891,4826.24315625,68.0412371134028%
368.683522831728,4879.8999375,96%
368.898718599242,4874.165625,100%
369.113902783322,4788.970125,100%
369.329075381855,4800.02915625,100%
369.544236392731,4778.3206875,100%
369.759385813835,4759.88896875,100%
369.974523643058,4741.86684375,100%
370.189649878286,4727.5310625,100%
370.404764517408,4751.2875,100%
370.619867558311,4777.5015,100%
370.834958998885,4743.9148125,100%
371.050038837016,4842.62690625,100%
371.265107070593,4887.68221875,100%
371.480163697503,4792.246875,94.0740740740725%
371.695208715636,4774.63434375,100%
371.910242122878,4777.5015,100%
372.125263917118,4698.8595,88.9570552147249%
372.340274096245,4670.59753125,92.5233644859803%
372.555272658145,4669.36875,100%
372.770259600706,4653.8041875,100%
372.985234921818,4652.985,100%
373.200198619368,4648.47946875,100%
373.415150691244,4583.3540625,100%
373.630091135334,4593.59390625,100%
373.845019949526,4650.93703125,100%
374.059937131708,4642.74515625,100%
374.274842679768,4670.1879375,100%
374.489736591594,4766.8520625,100%
374.704618865074,4831.15828125,100%
374.919489498096,4784.46459375,0%
375.134348488549,4714.4240625,0%
375.349195834319,4703.36503125,0%
375.564031533296,4719.74878125,83.3333333333374%
375.778855583367,4651.346625,100%
375.993667982421,4775.45353125,0%
376.208468728344,4854.505125,100%
376.423257819026,4877.03278125,0%
376.638035252354,4877.442375,100%
376.852801026216,4886.4534375,100%
377.067555138501,4811.907375,100%
377.282297587096,4826.65275,96.1538461538457%
377.49702836989,4804.94428125,54.5454545454549%
377.711747484769,4707.46096875,80.8333333333337%
377.926454929624,4781.18784375,77.8846153846148%
378.14115070234,4863.5161875,53.4562211981569%
378.355834800808,4859.01065625,68.9497716894982%
378.570507222913,4898.33165625,72.2222222222228%
378.785167966545,4927.82240625,97.3684210526309%
378.999817029592,4837.3021875,18.6046511627891%
379.214454409941,4771.7671875,3.25203252032256%
379.429080105481,4747.1915625,93.3333333333383%
379.643694114099,4729.988625,100%
379.858296433684,4897.102875,100%
380.072887062124,4906.933125,0%
380.287465997306,4905.29475,0%
380.502033237118,4929.870375,0%
380.71658877945,4852.45715625,100%
380.931132622188,4708.68975,100%
381.145664763221,4740.22846875,100%
381.360185200437,4751.69709375,100%
381.574693931723,4827.06234375,100%
381.789190954968,4911.84825,100%
382.00367626806,4857.781875,100%
382.218149868887,4865.97375,100%
382.432611755336,4843.44609375,100%
382.647061925297,4733.265375,100%
382.861500376656,4669.36875,74.590163934425%
383.075927107303,4756.61221875,63.6042402826847%
383.290342115124,4702.13625,81.3852813852814%
383.504745398008,4776.27271875,97.4576271186434%
383.719136953843,4759.479375,100%
383.933516780517,4779.139875,100%
384.147884875918,4725.48309375,100%
384.362241237934,4816.41290625,100%
384.576585864453,4794.29484375,100%
384.790918753363,4802.077125,100%
385.005239902552,4765.62328125,100%
385.219549309909,4904.88515625,100%
385.43384697332,4845.4940625,100%
385.648132890675,4794.29484375,100%
385.86240705986,4905.70434375,100%
386.076669478765,4945.84453125,83.2116788321161%
386.290920145277,4850.81878125,100%
386.505159057285,4860.64903125,80.3703703703704%
386.719386212675,4830.33909375,59.6428571428566%
386.933601609337,4728.35025,68.339768339769%
387.147805245158,4758.25059375,59.3301435406696%
387.361997118027,4738.59009375,61.603375527426%
387.576177225831,4758.6601875,71.2574850299399%
387.790345566458,4746.78196875,62.2047244094484%
388.004502137796,4763.5753125,81.0126582278495%
388.218646937734,4692.71559375,78.461538461539%
388.432779964159,4773.81515625,100%
388.64690121496,4762.756125,0%
388.861010688024,4800.02915625,0%
389.07510838124,4790.6085,100%
389.289194292495,4791.01809375,100%
389.503268419677,4684.9333125,37.6288659793809%
389.717330760675,4693.1251875,3.50877192982451%
389.931381313377,4725.8926875,6.04026845637597%
390.14542007567,4758.25059375,21.2624584717615%
390.359447045443,4905.70434375,42.5867507886445%
390.573462220584,4988.851875,73.2026143790848%
390.78746559898,4949.530875,77.358490566038%
391.001457178519,4840.16934375,63.2075471698114%
391.215436957091,4844.26528125,74.1839762611275%
391.429404932582,4738.59009375,77.5862068965515%
391.64336110288,4591.95553125,100%
391.857305465875,4599.32821875,100%
392.071238019453,4668.5495625,100%
392.285158761503,4608.748875,100%
392.499067689913,4595.23228125,100%
392.71296480257,4640.6971875,100%
392.926850097364,4650.11784375,86.4768683274024%
393.140723572181,4639.878,81.8181818181813%
393.35458522491,4687.390875,88.8252148997133%
393.568435053439,4730.8078125,91.5451895043731%
393.782273055656,4827.88153125,91.5300546448085%
393.996099229449,4833.61584375,87.8787878787882%
394.209913572706,4888.50140625,90.2527075812275%
394.423716083314,4951.9884375,74.9128919860628%
394.637506759163,4963.04746875,100%
394.85128559814,4900.78921875,100%
395.065052598133,4924.95525,82.008368200837%
395.27880775703,4853.27634375,68.9922480620164%
395.492551072719,4787.33175,85.9778597785987%
395.706282543088,4729.988625,99.6296296296291%
395.920002166025,4717.29121875,81.9078947368418%
396.133709939418,4675.51265625,89.8936170212757%
