Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,650 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1589.22375,26.0869565217391%
345.807512991978,1562.60015625,0%
346.023924626503,2892.5510625,0%
346.240324901463,3563.05603125,1.65289256198301%
346.456713814747,4211.4429375,0%
346.673091364243,4791.4276875,18.3486238532099%
346.889457547838,4751.2875,0%
347.10581236342,4719.3391875,0%
347.322155808879,4578.84853125,0%
347.5384878821,4511.67515625,0%
347.754808580973,4581.30609375,0%
347.971117903386,4578.84853125,100%
348.187415847227,4546.490625,0%
348.403702410383,4586.22121875,0%
348.619977590742,4565.3319375,100%
348.836241386194,4553.45371875,15.0684931506847%
349.052493794625,4628.81896875,30.8724832214776%
349.268734813924,4601.3761875,11.7241379310353%
349.484964441978,4670.59753125,0%
349.701182676677,4730.39821875,100%
349.917389515907,4767.26165625,0%
350.133584957557,4680.0181875,100%
350.349768999515,4701.3170625,100%
350.565941639668,4763.98490625,0%
350.782102875906,4771.7671875,3.35570469798676%
350.998252706115,4757.0218125,31.9526627218942%
351.214391128184,4716.47203125,37.6404494382028%
351.430518140002,4685.7525,7.57575757575625%
351.646633739455,4626.36140625,0%
351.862737924432,4926.18403125,0%
352.078830692821,4909.80028125,0%
352.29491204251,5064.217125,0%
352.510981971387,5176.85540625,0%
352.72704047734,5133.8480625,0%
352.943087558258,4775.0439375,0%
353.159123212027,4792.246875,0%
353.375147436536,4840.16934375,0%
353.591160229674,4779.139875,0%
353.807161589328,4809.4498125,0%
354.023151513386,4931.50875,0%
354.239129999736,5013.01790625,0%
354.455097046266,4868.4313125,100%
354.671052650865,4851.228375,100%
354.886996811419,4808.630625,100%
355.102929525818,4727.5310625,0%
355.31885079195,4649.29865625,0%
355.534760607701,4603.0145625,0%
355.750658970961,4650.5274375,0%
355.966545879618,4748.01075,0%
356.182421331558,4842.2173125,77.7777777777723%
356.398285324671,4877.85196875,0%
356.614137856845,4936.423875,100%
356.829978925967,4938.06225,0%
357.045808529925,4806.99225,0%
357.261626666608,4714.83365625,0%
357.477433333903,4748.01075,0%
357.693228529699,4784.8741875,0%
357.909012251883,4745.14359375,5.09554140127388%
358.124784498344,4823.78559375,0%
358.34054526697,4911.0290625,0%
358.556294555648,4839.75975,0%
358.772032362267,4888.0918125,8.7378640776701%
358.987758684714,4810.269,20.5223880597009%
359.203473520878,4881.94790625,60.5072463768121%
359.419176868647,4852.45715625,36.8571428571433%
359.634868725908,4814.77453125,13.3879781420768%
359.85054909055,4793.88525,0%
360.066217960461,4924.95525,10.6463878326999%
360.281875333528,4872.93684375,1.80995475112975%
360.497521207641,4842.2173125,0%
360.713155580686,4884.8150625,0%
360.928778450552,4870.0696875,0%
361.144389815127,4841.80771875,100%
361.359989672298,4924.1360625,100%
361.575578019955,4965.914625,41.7475728155334%
361.791154855984,4983.93675,0%
362.006720178275,4920.44971875,100%
362.222273984714,4943.38696875,100%
362.43781627319,4861.058625,96.5517241379301%
362.653347041591,4800.84834375,40.6113537117914%
362.868866287805,4835.6638125,26.168224299066%
363.084374009721,4822.5568125,0%
363.299870205225,4797.9811875,0%
363.515354872206,4757.43140625,0%
363.730828008553,4775.863125,100%
363.946289612152,4774.22475,0%
364.161739680893,4887.68221875,0%
364.377178212662,4855.73390625,0%
364.592605205349,4897.102875,0%
364.808020656841,4943.38696875,0%
365.023424565027,4847.54203125,0%
365.238816927793,4818.87046875,0%
365.454197743029,4928.232,0%
365.669567008622,4905.70434375,0%
365.88492472246,4908.98109375,34.2391304347819%
366.100270882432,4938.8814375,86.3157894736861%
366.315605486425,4942.56778125,44.5054945054942%
366.530928532327,4844.674875,35.4430379746837%
366.746240018027,4857.37228125,96.153846153846%
366.961539941412,4783.2358125,100%
367.17682830037,4803.7155,74.5762711864424%
367.39210509279,4695.58275,100%
367.607370316559,4725.0735,100%
367.822623969566,4727.94065625,0%
368.037866049698,4861.46821875,0%
368.253096554844,4890.549375,0%
368.468315482891,4905.70434375,7.43801652892682%
368.683522831728,4934.37590625,0%
368.898718599242,4891.77815625,0%
369.113902783322,4779.139875,0%
369.329075381855,4789.37971875,0%
369.544236392731,4777.09190625,0%
369.759385813835,4763.16571875,0%
369.974523643058,4765.2136875,7.50000000000273%
370.189649878286,4737.3613125,35.5140186915876%
370.404764517408,4745.14359375,13.8157894736842%
370.619867558311,4749.649125,0%
370.834958998885,4734.90375,24.2268041237117%
371.050038837016,4843.8556875,36.6492146596866%
371.265107070593,4908.16190625,4.79041916167669%
371.480163697503,4823.78559375,4.32432432432549%
371.695208715636,4809.85940625,2.16216216216155%
371.910242122878,4796.3428125,0%
372.125263917118,4727.12146875,0%
372.340274096245,4693.1251875,3.72670807453378%
372.555272658145,4709.09934375,69.387755102041%
372.770259600706,4685.7525,53.6000000000005%
372.985234921818,4672.23590625,41.9098143236074%
373.200198619368,4633.3245,39.7435897435901%
373.415150691244,4576.39096875,24.7386759581884%
373.630091135334,4555.91128125,0%
373.845019949526,4655.03296875,0%
374.059937131708,4666.9111875,3.93258426966218%
374.274842679768,4720.56796875,0%
374.489736591594,4782.82621875,9.47368421052769%
374.704618865074,4852.86675,27.2727272727266%
374.919489498096,4810.67859375,43.9252336448607%
375.134348488549,4727.12146875,0%
375.349195834319,4741.86684375,14.8471615720535%
375.564031533296,4761.11775,0%
375.778855583367,4708.68975,0%
375.993667982421,4795.523625,100%
376.208468728344,4855.3243125,0%
376.423257819026,4849.99959375,0%
376.638035252354,4907.34271875,27.6595744680845%
376.852801026216,4899.15084375,30.3738317757003%
377.067555138501,4831.97746875,53.1446540880505%
377.282297587096,4876.6231875,33.6363636363631%
377.49702836989,4855.3243125,37.4331550802156%
377.711747484769,4736.13253125,64.0776699029126%
377.926454929624,4813.13615625,51.7730496453918%
378.14115070234,4905.70434375,40.4624277456644%
378.355834800808,4915.9441875,78.3333333333327%
378.570507222913,4989.26146875,80.5555555555551%
378.785167966545,4999.09171875,0%
378.999817029592,4907.7523125,0%
379.214454409941,4812.31696875,0%
379.429080105481,4755.79303125,0%
379.643694114099,4717.29121875,0%
379.858296433684,4885.22465625,0%
380.072887062124,4881.12871875,0%
380.287465997306,4907.7523125,0%
380.502033237118,4914.3058125,0%
380.71658877945,4821.737625,0%
380.931132622188,4671.41671875,0%
381.145664763221,4741.86684375,0%
381.360185200437,4742.68603125,0%
381.574693931723,4862.28740625,12.6315789473679%
381.789190954968,4949.12128125,28.1150159744408%
382.00367626806,4919.63053125,65.6330749354004%
382.218149868887,4883.995875,37.0716510903425%
382.432611755336,4883.1766875,49.9999999999993%
382.647061925297,4758.25059375,51.8032786885249%
382.861500376656,4732.03659375,69.69696969697%
383.075927107303,4808.22103125,51.8987341772143%
383.290342115124,4809.04021875,100%
383.504745398008,4855.3243125,100%
383.719136953843,4838.9405625,73.4104046242769%
383.933516780517,4809.04021875,37.5527426160343%
384.147884875918,4751.69709375,28.5714285714272%
384.362241237934,4788.970125,14.3790849673206%
384.576585864453,4804.94428125,30.9210526315793%
384.790918753363,4811.0881875,24.561403508772%
385.005239902552,4792.246875,56.4885496183202%
385.219549309909,4930.27996875,53.1250000000003%
385.43384697332,4889.7301875,55.555555555556%
385.648132890675,4791.83728125,35.4545454545477%
385.86240705986,4939.700625,57.9545454545464%
386.076669478765,4970.0105625,44.0594059405946%
386.290920145277,4868.4313125,34.9397590361458%
386.505159057285,4890.13978125,28.9719626168233%
386.719386212675,4880.30953125,17.9310344827573%
386.933601609337,4734.0845625,0%
387.147805245158,4775.0439375,0%
387.361997118027,4766.032875,0%
387.576177225831,4779.9590625,0%
387.790345566458,4754.15465625,0%
388.004502137796,4768.4904375,0%
388.218646937734,4691.07721875,0%
388.432779964159,4759.06978125,13.6363636363631%
388.64690121496,4711.55690625,0%
388.861010688024,4748.01075,0%
389.07510838124,4770.53840625,0%
389.289194292495,4784.46459375,0%
389.503268419677,4708.68975,0%
389.717330760675,4768.90003125,0%
389.931381313377,4819.2800625,2.28571428571488%
390.14542007567,4817.6416875,0%
390.359447045443,4960.1803125,0%
390.573462220584,4967.14340625,0%
390.78746559898,4937.2430625,0%
391.001457178519,4834.844625,0%
391.215436957091,4840.5789375,27.7456647398856%
391.429404932582,4714.4240625,16.8421052631579%
391.64336110288,4635.37246875,52.0408163265289%
391.857305465875,4585.40203125,0%
392.071238019453,4633.3245,26.7326732673248%
392.285158761503,4573.5238125,0%
392.499067689913,4581.30609375,7.06521739130329%
392.71296480257,4615.71196875,0%
392.926850097364,4642.74515625,4.44444444444565%
393.140723572181,4633.73409375,0%
393.35458522491,4670.59753125,0%
393.568435053439,4719.3391875,0%
393.782273055656,4798.39078125,0%
393.996099229449,4817.23209375,0%
394.209913572706,4869.66009375,0.425531914893259%
394.423716083314,4953.21721875,25.6055363321802%
394.637506759163,4941.74859375,29.3375394321767%
394.85128559814,4899.97003125,45.9363957597172%
395.065052598133,4947.0733125,48.447204968944%
395.27880775703,4914.71540625,100%
